Ridership_ID,Route_ID,Stop_ID,Date,Boarding_Count,Alighting_Count,Route_Type,Route_Code
199333,110,6,2025-07-26,107,32,Intercity,E22
199334,110,48,2025-07-26,43,149,Intercity,E22
199335,110,30,2025-07-26,107,43,Intercity,E22
199336,110,19,2025-07-26,75,96,Intercity,E22
199337,110,47,2025-07-26,75,75,Intercity,E22
199338,111,33,2025-07-26,147,124,City,C04
199339,111,16,2025-07-26,158,158,City,C04
199340,111,31,2025-07-26,147,101,City,C04
199341,111,52,2025-07-26,124,114,City,C04
199342,111,56,2025-07-26,79,56,City,C04
199343,111,35,2025-07-26,79,68,City,C04
199344,111,5,2025-07-26,56,90,City,C04
199345,111,25,2025-07-26,124,46,City,C04
199346,111,58,2025-07-26,101,136,City,C04
199347,111,41,2025-07-26,124,124,City,C04
199348,111,29,2025-07-26,124,79,City,C04
199349,111,54,2025-07-26,46,56,City,C04
199350,112,4,2025-07-26,148,137,Express,X66
199351,112,1,2025-07-26,86,86,Express,X66
199352,112,29,2025-07-26,99,197,Express,X66
199353,112,45,2025-07-26,124,75,Express,X66
199354,112,35,2025-07-26,161,124,Express,X66
199355,112,15,2025-07-26,86,211,Express,X66
199356,112,59,2025-07-26,50,86,Express,X66
199357,112,33,2025-07-26,137,197,Express,X66
199358,112,25,2025-07-26,99,137,Express,X66
199359,112,56,2025-07-26,161,86,Express,X66
199360,101,16,2025-07-27,169,101,City,C01
199361,101,43,2025-07-27,90,114,City,C01
199362,101,52,2025-07-27,90,147,City,C01
199363,101,33,2025-07-27,90,90,City,C01
199364,101,20,2025-07-27,68,79,City,C01
199365,101,7,2025-07-27,56,114,City,C01
199366,101,6,2025-07-27,101,101,City,C01
199367,101,50,2025-07-27,56,56,City,C01
199368,101,18,2025-07-27,68,90,City,C01
199369,101,58,2025-07-27,147,46,City,C01
199370,101,23,2025-07-27,56,124,City,C01
199371,101,8,2025-07-27,34,56,City,C01
199372,101,59,2025-07-27,68,56,City,C01
199373,101,9,2025-07-27,46,124,City,C01
199374,101,46,2025-07-27,124,22,City,C01
199375,102,2,2025-07-27,68,56,City,C02
199376,102,24,2025-07-27,90,79,City,C02
199377,102,18,2025-07-27,56,90,City,C02
199378,102,10,2025-07-27,124,34,City,C02
199379,102,20,2025-07-27,101,46,City,C02
199380,102,32,2025-07-27,90,79,City,C02
199381,102,7,2025-07-27,79,136,City,C02
199382,102,50,2025-07-27,79,114,City,C02
199383,102,40,2025-07-27,101,68,City,C02
199384,102,34,2025-07-27,101,46,City,C02
199385,102,38,2025-07-27,101,147,City,C02
199386,102,13,2025-07-27,46,124,City,C02
199387,102,26,2025-07-27,56,114,City,C02
199388,103,43,2025-07-27,124,114,City,C03
199389,103,52,2025-07-27,192,68,City,C03
199390,103,33,2025-07-27,136,124,City,C03
199391,103,31,2025-07-27,136,101,City,C03
199392,103,46,2025-07-27,56,124,City,C03
199393,103,6,2025-07-27,79,101,City,C03
199394,103,26,2025-07-27,79,90,City,C03
199395,103,55,2025-07-27,124,114,City,C03
199396,103,9,2025-07-27,79,124,City,C03
199397,103,51,2025-07-27,114,169,City,C03
199398,103,39,2025-07-27,124,90,City,C03
199399,103,19,2025-07-27,90,79,City,C03
199400,103,49,2025-07-27,114,101,City,C03
199401,103,23,2025-07-27,56,114,City,C03
199402,103,47,2025-07-27,68,79,City,C03
199403,104,57,2025-07-27,161,124,Express,X11
199404,104,13,2025-07-27,173,99,Express,X11
199405,104,22,2025-07-27,75,137,Express,X11
199406,104,18,2025-07-27,161,137,Express,X11
199407,104,17,2025-07-27,50,137,Express,X11
199408,104,5,2025-07-27,137,161,Express,X11
199409,104,20,2025-07-27,99,99,Express,X11
199410,104,42,2025-07-27,161,148,Express,X11
199411,104,7,2025-07-27,124,111,Express,X11
199412,104,52,2025-07-27,173,137,Express,X11
199413,104,2,2025-07-27,137,36,Express,X11
199414,105,28,2025-07-27,137,50,Express,X28
199415,105,27,2025-07-27,148,186,Express,X28
199416,105,11,2025-07-27,137,62,Express,X28
199417,105,38,2025-07-27,137,161,Express,X28
199418,105,24,2025-07-27,124,75,Express,X28
199419,105,8,2025-07-27,161,124,Express,X28
199420,105,17,2025-07-27,99,86,Express,X28
199421,105,16,2025-07-27,124,99,Express,X28
199422,105,5,2025-07-27,124,137,Express,X28
199423,105,23,2025-07-27,124,124,Express,X28
199424,105,51,2025-07-27,173,75,Express,X28
199425,106,28,2025-07-27,87,39,Feeder,F12
199426,106,4,2025-07-27,78,58,Feeder,F12
199427,106,1,2025-07-27,68,87,Feeder,F12
199428,106,27,2025-07-27,87,49,Feeder,F12
199429,106,41,2025-07-27,39,78,Feeder,F12
199430,106,32,2025-07-27,58,39,Feeder,F12
199431,106,21,2025-07-27,39,39,Feeder,F12
199432,106,34,2025-07-27,49,39,Feeder,F12
199433,106,37,2025-07-27,29,68,Feeder,F12
199434,106,55,2025-07-27,58,49,Feeder,F12
199435,106,6,2025-07-27,29,107,Feeder,F12
199436,106,52,2025-07-27,68,78,Feeder,F12
199437,106,20,2025-07-27,68,49,Feeder,F12
199438,107,13,2025-07-27,56,56,Feeder,F18
199439,107,57,2025-07-27,37,37,Feeder,F18
199440,107,22,2025-07-27,46,46,Feeder,F18
199441,107,34,2025-07-27,27,101,Feeder,F18
199442,107,41,2025-07-27,64,74,Feeder,F18
199443,107,46,2025-07-27,37,74,Feeder,F18
199444,107,21,2025-07-27,9,46,Feeder,F18
199445,107,16,2025-07-27,37,82,Feeder,F18
199446,107,30,2025-07-27,37,64,Feeder,F18
199447,107,4,2025-07-27,64,56,Feeder,F18
199448,107,12,2025-07-27,37,37,Feeder,F18
199449,107,29,2025-07-27,64,9,Feeder,F18
199450,107,1,2025-07-27,74,37,Feeder,F18
199451,107,55,2025-07-27,56,64,Feeder,F18
199452,107,7,2025-07-27,46,82,Feeder,F18
199453,108,15,2025-07-27,39,39,Feeder,F25
199454,108,13,2025-07-27,39,29,Feeder,F25
199455,108,30,2025-07-27,146,39,Feeder,F25
199456,108,57,2025-07-27,87,49,Feeder,F25
199457,108,21,2025-07-27,78,49,Feeder,F25
199458,108,41,2025-07-27,39,29,Feeder,F25
199459,108,6,2025-07-27,107,58,Feeder,F25
199460,108,44,2025-07-27,87,49,Feeder,F25
199461,108,20,2025-07-27,58,39,Feeder,F25
199462,108,45,2025-07-27,49,39,Feeder,F25
199463,108,46,2025-07-27,98,58,Feeder,F25
199464,108,3,2025-07-27,39,39,Feeder,F25
199465,108,47,2025-07-27,49,49,Feeder,F25
199466,108,8,2025-07-27,29,58,Feeder,F25
199467,109,48,2025-07-27,43,85,Intercity,E16
199468,109,55,2025-07-27,118,43,Intercity,E16
199469,109,39,2025-07-27,64,54,Intercity,E16
199470,109,8,2025-07-27,43,32,Intercity,E16
199471,109,32,2025-07-27,64,64,Intercity,E16
199472,109,5,2025-07-27,85,43,Intercity,E16
199473,109,17,2025-07-27,43,54,Intercity,E16
199474,109,26,2025-07-27,43,21,Intercity,E16
199475,109,21,2025-07-27,64,43,Intercity,E16
199476,109,12,2025-07-27,75,32,Intercity,E16
199477,109,20,2025-07-27,43,32,Intercity,E16
199478,110,39,2025-07-27,75,43,Intercity,E22
199479,110,37,2025-07-27,96,43,Intercity,E22
199480,110,40,2025-07-27,32,54,Intercity,E22
199481,110,59,2025-07-27,43,75,Intercity,E22
199482,110,21,2025-07-27,54,64,Intercity,E22
199483,110,41,2025-07-27,64,21,Intercity,E22
199484,110,8,2025-07-27,43,85,Intercity,E22
199485,110,4,2025-07-27,75,43,Intercity,E22
199486,110,6,2025-07-27,75,54,Intercity,E22
199487,110,48,2025-07-27,43,43,Intercity,E22
199488,110,30,2025-07-27,54,54,Intercity,E22
199489,110,19,2025-07-27,96,85,Intercity,E22
199490,110,47,2025-07-27,43,32,Intercity,E22
199491,111,33,2025-07-27,124,136,City,C04
199492,111,16,2025-07-27,136,124,City,C04
199493,111,31,2025-07-27,90,114,City,C04
199494,111,52,2025-07-27,79,114,City,C04
199495,111,56,2025-07-27,79,68,City,C04
199496,111,35,2025-07-27,79,46,City,C04
199497,111,5,2025-07-27,56,124,City,C04
199498,111,25,2025-07-27,90,124,City,C04
199499,111,58,2025-07-27,136,101,City,C04
199500,111,41,2025-07-27,68,56,City,C04
199501,111,29,2025-07-27,46,136,City,C04
199502,111,54,2025-07-27,136,124,City,C04
199503,112,4,2025-07-27,99,111,Express,X66
199504,112,1,2025-07-27,75,111,Express,X66
199505,112,29,2025-07-27,137,148,Express,X66
199506,112,45,2025-07-27,99,86,Express,X66
199507,112,35,2025-07-27,137,111,Express,X66
199508,112,15,2025-07-27,124,99,Express,X66
199509,112,59,2025-07-27,86,124,Express,X66
199510,112,33,2025-07-27,137,197,Express,X66
199511,112,25,2025-07-27,111,173,Express,X66
199512,112,56,2025-07-27,137,124,Express,X66
199513,101,16,2025-07-28,124,101,City,C01
199514,101,43,2025-07-28,147,158,City,C01
199515,101,52,2025-07-28,114,101,City,C01
199516,101,33,2025-07-28,90,124,City,C01
199517,101,20,2025-07-28,124,136,City,C01
199518,101,7,2025-07-28,136,136,City,C01
199519,101,6,2025-07-28,124,101,City,C01
199520,101,50,2025-07-28,68,124,City,C01
199521,101,18,2025-07-28,68,79,City,C01
199522,101,58,2025-07-28,136,101,City,C01
199523,101,23,2025-07-28,90,101,City,C01
199524,101,8,2025-07-28,124,124,City,C01
199525,101,59,2025-07-28,68,124,City,C01
199526,101,9,2025-07-28,136,101,City,C01
199527,101,46,2025-07-28,114,90,City,C01
199528,102,2,2025-07-28,90,136,City,C02
199529,102,24,2025-07-28,68,90,City,C02
199530,102,18,2025-07-28,79,158,City,C02
199531,102,10,2025-07-28,68,90,City,C02
199532,102,20,2025-07-28,124,124,City,C02
199533,102,32,2025-07-28,169,124,City,C02
199534,102,7,2025-07-28,114,79,City,C02
199535,102,50,2025-07-28,90,114,City,C02
199536,102,40,2025-07-28,56,124,City,C02
199537,102,34,2025-07-28,136,79,City,C02
199538,102,38,2025-07-28,79,56,City,C02
199539,102,13,2025-07-28,114,124,City,C02
199540,102,26,2025-07-28,56,158,City,C02
199541,103,43,2025-07-28,147,90,City,C03
199542,103,52,2025-07-28,169,79,City,C03
199543,103,33,2025-07-28,114,114,City,C03
199544,103,31,2025-07-28,147,101,City,C03
199545,103,46,2025-07-28,136,90,City,C03
199546,103,6,2025-07-28,124,124,City,C03
199547,103,26,2025-07-28,68,169,City,C03
199548,103,55,2025-07-28,124,56,City,C03
199549,103,9,2025-07-28,114,90,City,C03
199550,103,51,2025-07-28,90,147,City,C03
199551,103,39,2025-07-28,114,114,City,C03
199552,103,19,2025-07-28,124,147,City,C03
199553,103,49,2025-07-28,90,124,City,C03
199554,103,23,2025-07-28,158,56,City,C03
199555,103,47,2025-07-28,169,68,City,C03
199556,104,57,2025-07-28,137,124,Express,X11
199557,104,13,2025-07-28,235,211,Express,X11
199558,104,22,2025-07-28,186,99,Express,X11
199559,104,18,2025-07-28,99,223,Express,X11
199560,104,17,2025-07-28,197,137,Express,X11
199561,104,5,2025-07-28,148,148,Express,X11
199562,104,20,2025-07-28,223,137,Express,X11
199563,104,42,2025-07-28,161,161,Express,X11
199564,104,7,2025-07-28,223,161,Express,X11
199565,104,52,2025-07-28,186,124,Express,X11
199566,104,2,2025-07-28,99,137,Express,X11
199567,105,28,2025-07-28,137,211,Express,X28
199568,105,27,2025-07-28,223,173,Express,X28
199569,105,11,2025-07-28,211,137,Express,X28
199570,105,38,2025-07-28,137,161,Express,X28
199571,105,24,2025-07-28,75,124,Express,X28
199572,105,8,2025-07-28,235,161,Express,X28
199573,105,17,2025-07-28,186,137,Express,X28
199574,105,16,2025-07-28,272,197,Express,X28
199575,105,5,2025-07-28,186,322,Express,X28
199576,105,23,2025-07-28,173,148,Express,X28
199577,105,51,2025-07-28,186,99,Express,X28
199578,106,28,2025-07-28,29,87,Feeder,F12
199579,106,4,2025-07-28,87,58,Feeder,F12
199580,106,1,2025-07-28,98,117,Feeder,F12
199581,106,27,2025-07-28,107,98,Feeder,F12
199582,106,41,2025-07-28,49,107,Feeder,F12
199583,106,32,2025-07-28,107,117,Feeder,F12
199584,106,21,2025-07-28,68,87,Feeder,F12
199585,106,34,2025-07-28,39,78,Feeder,F12
199586,106,37,2025-07-28,78,68,Feeder,F12
199587,106,55,2025-07-28,117,68,Feeder,F12
199588,106,6,2025-07-28,136,107,Feeder,F12
199589,106,52,2025-07-28,39,78,Feeder,F12
199590,106,20,2025-07-28,87,155,Feeder,F12
199591,107,13,2025-07-28,74,56,Feeder,F18
199592,107,57,2025-07-28,92,64,Feeder,F18
199593,107,22,2025-07-28,82,37,Feeder,F18
199594,107,34,2025-07-28,74,56,Feeder,F18
199595,107,41,2025-07-28,64,56,Feeder,F18
199596,107,46,2025-07-28,56,56,Feeder,F18
199597,107,21,2025-07-28,56,74,Feeder,F18
199598,107,16,2025-07-28,37,74,Feeder,F18
199599,107,30,2025-07-28,46,74,Feeder,F18
199600,107,4,2025-07-28,82,74,Feeder,F18
199601,107,12,2025-07-28,37,46,Feeder,F18
199602,107,29,2025-07-28,37,74,Feeder,F18
199603,107,1,2025-07-28,101,56,Feeder,F18
199604,107,55,2025-07-28,64,46,Feeder,F18
199605,107,7,2025-07-28,101,74,Feeder,F18
199606,108,15,2025-07-28,146,87,Feeder,F25
199607,108,13,2025-07-28,78,58,Feeder,F25
199608,108,30,2025-07-28,78,78,Feeder,F25
199609,108,57,2025-07-28,58,98,Feeder,F25
199610,108,21,2025-07-28,39,68,Feeder,F25
199611,108,41,2025-07-28,107,126,Feeder,F25
199612,108,6,2025-07-28,87,58,Feeder,F25
199613,108,44,2025-07-28,78,49,Feeder,F25
199614,108,20,2025-07-28,68,68,Feeder,F25
199615,108,45,2025-07-28,87,107,Feeder,F25
199616,108,46,2025-07-28,58,107,Feeder,F25
199617,108,3,2025-07-28,136,58,Feeder,F25
199618,108,47,2025-07-28,68,87,Feeder,F25
199619,108,8,2025-07-28,87,78,Feeder,F25
199620,109,48,2025-07-28,96,21,Intercity,E16
199621,109,55,2025-07-28,118,64,Intercity,E16
199622,109,39,2025-07-28,64,107,Intercity,E16
199623,109,8,2025-07-28,107,96,Intercity,E16
199624,109,32,2025-07-28,118,85,Intercity,E16
199625,109,5,2025-07-28,107,43,Intercity,E16
199626,109,17,2025-07-28,54,54,Intercity,E16
199627,109,26,2025-07-28,64,118,Intercity,E16
199628,109,21,2025-07-28,75,118,Intercity,E16
199629,109,12,2025-07-28,128,54,Intercity,E16
199630,109,20,2025-07-28,43,64,Intercity,E16
199631,110,39,2025-07-28,96,85,Intercity,E22
199632,110,37,2025-07-28,54,85,Intercity,E22
199633,110,40,2025-07-28,43,54,Intercity,E22
199634,110,59,2025-07-28,21,43,Intercity,E22
199635,110,21,2025-07-28,64,43,Intercity,E22
199636,110,41,2025-07-28,64,96,Intercity,E22
199637,110,8,2025-07-28,118,85,Intercity,E22
199638,110,4,2025-07-28,64,118,Intercity,E22
199639,110,6,2025-07-28,75,64,Intercity,E22
199640,110,48,2025-07-28,54,64,Intercity,E22
199641,110,30,2025-07-28,107,96,Intercity,E22
199642,110,19,2025-07-28,54,85,Intercity,E22
199643,110,47,2025-07-28,75,96,Intercity,E22
199644,111,33,2025-07-28,136,68,City,C04
199645,111,16,2025-07-28,124,90,City,C04
199646,111,31,2025-07-28,124,114,City,C04
199647,111,52,2025-07-28,68,101,City,C04
199648,111,56,2025-07-28,101,114,City,C04
199649,111,35,2025-07-28,169,101,City,C04
199650,111,5,2025-07-28,124,114,City,C04
199651,111,25,2025-07-28,158,114,City,C04
199652,111,58,2025-07-28,114,114,City,C04
199653,111,41,2025-07-28,124,124,City,C04
199654,111,29,2025-07-28,124,136,City,C04
199655,111,54,2025-07-28,56,169,City,C04
199656,112,4,2025-07-28,223,111,Express,X66
199657,112,1,2025-07-28,223,235,Express,X66
199658,112,29,2025-07-28,137,111,Express,X66
199659,112,45,2025-07-28,148,173,Express,X66
199660,112,35,2025-07-28,137,137,Express,X66
199661,112,15,2025-07-28,322,148,Express,X66
199662,112,59,2025-07-28,111,137,Express,X66
199663,112,33,2025-07-28,111,186,Express,X66
199664,112,25,2025-07-28,161,173,Express,X66
199665,112,56,2025-07-28,197,137,Express,X66
199666,101,16,2025-07-29,124,46,City,C01
199667,101,43,2025-07-29,46,101,City,C01
199668,101,52,2025-07-29,90,114,City,C01
199669,101,33,2025-07-29,101,90,City,C01
199670,101,20,2025-07-29,90,158,City,C01
199671,101,7,2025-07-29,124,101,City,C01
199672,101,6,2025-07-29,101,124,City,C01
199673,101,50,2025-07-29,124,114,City,C01
199674,101,18,2025-07-29,90,79,City,C01
199675,101,58,2025-07-29,124,136,City,C01
199676,101,23,2025-07-29,79,158,City,C01
199677,101,8,2025-07-29,114,136,City,C01
199678,101,59,2025-07-29,136,136,City,C01
199679,101,9,2025-07-29,124,101,City,C01
199680,101,46,2025-07-29,158,79,City,C01
199681,102,2,2025-07-29,79,79,City,C02
199682,102,24,2025-07-29,56,79,City,C02
199683,102,18,2025-07-29,101,124,City,C02
199684,102,10,2025-07-29,56,90,City,C02
199685,102,20,2025-07-29,124,114,City,C02
199686,102,32,2025-07-29,124,147,City,C02
199687,102,7,2025-07-29,68,169,City,C02
199688,102,50,2025-07-29,158,158,City,C02
199689,102,40,2025-07-29,136,114,City,C02
199690,102,34,2025-07-29,124,79,City,C02
199691,102,38,2025-07-29,90,79,City,C02
199692,102,13,2025-07-29,124,68,City,C02
199693,102,26,2025-07-29,124,124,City,C02
199694,103,43,2025-07-29,136,101,City,C03
199695,103,52,2025-07-29,124,124,City,C03
199696,103,33,2025-07-29,147,101,City,C03
199697,103,31,2025-07-29,68,90,City,C03
199698,103,46,2025-07-29,136,124,City,C03
199699,103,6,2025-07-29,90,79,City,C03
199700,103,26,2025-07-29,136,101,City,C03
199701,103,55,2025-07-29,124,68,City,C03
199702,103,9,2025-07-29,114,136,City,C03
199703,103,51,2025-07-29,101,101,City,C03
199704,103,39,2025-07-29,124,101,City,C03
199705,103,19,2025-07-29,124,68,City,C03
199706,103,49,2025-07-29,169,56,City,C03
199707,103,23,2025-07-29,124,136,City,C03
199708,103,47,2025-07-29,147,169,City,C03
199709,104,57,2025-07-29,173,211,Express,X11
199710,104,13,2025-07-29,137,223,Express,X11
199711,104,22,2025-07-29,173,137,Express,X11
199712,104,18,2025-07-29,148,124,Express,X11
199713,104,17,2025-07-29,86,137,Express,X11
199714,104,5,2025-07-29,161,111,Express,X11
199715,104,20,2025-07-29,285,197,Express,X11
199716,104,42,2025-07-29,223,197,Express,X11
199717,104,7,2025-07-29,137,124,Express,X11
199718,104,52,2025-07-29,161,173,Express,X11
199719,104,2,2025-07-29,50,111,Express,X11
199720,105,28,2025-07-29,111,173,Express,X28
199721,105,27,2025-07-29,137,186,Express,X28
199722,105,11,2025-07-29,223,137,Express,X28
199723,105,38,2025-07-29,223,111,Express,X28
199724,105,24,2025-07-29,124,86,Express,X28
199725,105,8,2025-07-29,223,186,Express,X28
199726,105,17,2025-07-29,173,173,Express,X28
199727,105,16,2025-07-29,124,137,Express,X28
199728,105,5,2025-07-29,161,173,Express,X28
199729,105,23,2025-07-29,148,124,Express,X28
199730,105,51,2025-07-29,99,161,Express,X28
199731,106,28,2025-07-29,87,87,Feeder,F12
199732,106,4,2025-07-29,117,58,Feeder,F12
199733,106,1,2025-07-29,87,98,Feeder,F12
199734,106,27,2025-07-29,136,107,Feeder,F12
199735,106,41,2025-07-29,117,107,Feeder,F12
199736,106,32,2025-07-29,58,39,Feeder,F12
199737,106,21,2025-07-29,39,107,Feeder,F12
199738,106,34,2025-07-29,39,49,Feeder,F12
199739,106,37,2025-07-29,68,98,Feeder,F12
199740,106,55,2025-07-29,78,68,Feeder,F12
199741,106,6,2025-07-29,126,58,Feeder,F12
199742,106,52,2025-07-29,49,58,Feeder,F12
199743,106,20,2025-07-29,58,107,Feeder,F12
199744,107,13,2025-07-29,37,64,Feeder,F18
199745,107,57,2025-07-29,74,46,Feeder,F18
199746,107,22,2025-07-29,56,37,Feeder,F18
199747,107,34,2025-07-29,74,82,Feeder,F18
199748,107,41,2025-07-29,56,27,Feeder,F18
199749,107,46,2025-07-29,74,101,Feeder,F18
199750,107,21,2025-07-29,37,101,Feeder,F18
199751,107,16,2025-07-29,37,37,Feeder,F18
199752,107,30,2025-07-29,46,37,Feeder,F18
199753,107,4,2025-07-29,37,101,Feeder,F18
199754,107,12,2025-07-29,74,56,Feeder,F18
199755,107,29,2025-07-29,92,46,Feeder,F18
199756,107,1,2025-07-29,74,64,Feeder,F18
199757,107,55,2025-07-29,56,64,Feeder,F18
199758,107,7,2025-07-29,92,64,Feeder,F18
199759,108,15,2025-07-29,58,68,Feeder,F25
199760,108,13,2025-07-29,78,39,Feeder,F25
199761,108,30,2025-07-29,49,87,Feeder,F25
199762,108,57,2025-07-29,68,87,Feeder,F25
199763,108,21,2025-07-29,107,87,Feeder,F25
199764,108,41,2025-07-29,107,78,Feeder,F25
199765,108,6,2025-07-29,68,107,Feeder,F25
199766,108,44,2025-07-29,98,19,Feeder,F25
199767,108,20,2025-07-29,117,87,Feeder,F25
199768,108,45,2025-07-29,166,39,Feeder,F25
199769,108,46,2025-07-29,58,107,Feeder,F25
199770,108,3,2025-07-29,39,49,Feeder,F25
199771,108,47,2025-07-29,98,68,Feeder,F25
199772,108,8,2025-07-29,78,98,Feeder,F25
199773,109,48,2025-07-29,96,32,Intercity,E16
199774,109,55,2025-07-29,32,43,Intercity,E16
199775,109,39,2025-07-29,64,107,Intercity,E16
199776,109,8,2025-07-29,149,43,Intercity,E16
199777,109,32,2025-07-29,118,85,Intercity,E16
199778,109,5,2025-07-29,54,118,Intercity,E16
199779,109,17,2025-07-29,64,75,Intercity,E16
199780,109,26,2025-07-29,96,96,Intercity,E16
199781,109,21,2025-07-29,64,54,Intercity,E16
199782,109,12,2025-07-29,43,54,Intercity,E16
199783,109,20,2025-07-29,96,75,Intercity,E16
199784,110,39,2025-07-29,43,54,Intercity,E22
199785,110,37,2025-07-29,96,118,Intercity,E22
199786,110,40,2025-07-29,21,118,Intercity,E22
199787,110,59,2025-07-29,128,54,Intercity,E22
199788,110,21,2025-07-29,54,107,Intercity,E22
199789,110,41,2025-07-29,64,54,Intercity,E22
199790,110,8,2025-07-29,43,43,Intercity,E22
199791,110,4,2025-07-29,149,64,Intercity,E22
199792,110,6,2025-07-29,107,32,Intercity,E22
199793,110,48,2025-07-29,139,128,Intercity,E22
199794,110,30,2025-07-29,54,43,Intercity,E22
199795,110,19,2025-07-29,75,85,Intercity,E22
199796,110,47,2025-07-29,75,85,Intercity,E22
199797,111,33,2025-07-29,68,114,City,C04
199798,111,16,2025-07-29,147,124,City,C04
199799,111,31,2025-07-29,158,79,City,C04
199800,111,52,2025-07-29,124,101,City,C04
199801,111,56,2025-07-29,114,90,City,C04
199802,111,35,2025-07-29,101,101,City,C04
199803,111,5,2025-07-29,204,101,City,C04
199804,111,25,2025-07-29,147,147,City,C04
199805,111,58,2025-07-29,147,90,City,C04
199806,111,41,2025-07-29,124,90,City,C04
199807,111,29,2025-07-29,136,158,City,C04
199808,111,54,2025-07-29,169,101,City,C04
199809,112,4,2025-07-29,248,223,Express,X66
199810,112,1,2025-07-29,137,148,Express,X66
199811,112,29,2025-07-29,259,137,Express,X66
199812,112,45,2025-07-29,161,197,Express,X66
199813,112,35,2025-07-29,211,99,Express,X66
199814,112,15,2025-07-29,161,137,Express,X66
199815,112,59,2025-07-29,111,75,Express,X66
199816,112,33,2025-07-29,148,86,Express,X66
199817,112,25,2025-07-29,137,148,Express,X66
199818,112,56,2025-07-29,259,197,Express,X66
199819,101,16,2025-07-30,90,147,City,C01
199820,101,43,2025-07-30,124,90,City,C01
199821,101,52,2025-07-30,124,79,City,C01
199822,101,33,2025-07-30,169,147,City,C01
199823,101,20,2025-07-30,124,68,City,C01
199824,101,7,2025-07-30,56,124,City,C01
199825,101,6,2025-07-30,101,90,City,C01
199826,101,50,2025-07-30,101,101,City,C01
199827,101,18,2025-07-30,124,169,City,C01
199828,101,58,2025-07-30,158,124,City,C01
199829,101,23,2025-07-30,136,68,City,C01
199830,101,8,2025-07-30,158,147,City,C01
199831,101,59,2025-07-30,124,68,City,C01
199832,101,9,2025-07-30,136,136,City,C01
199833,101,46,2025-07-30,90,147,City,C01
199834,102,2,2025-07-30,181,124,City,C02
199835,102,24,2025-07-30,101,124,City,C02
199836,102,18,2025-07-30,90,136,City,C02
199837,102,10,2025-07-30,114,68,City,C02
199838,102,20,2025-07-30,147,136,City,C02
199839,102,32,2025-07-30,147,101,City,C02
199840,102,7,2025-07-30,237,124,City,C02
199841,102,50,2025-07-30,114,101,City,C02
199842,102,40,2025-07-30,101,114,City,C02
199843,102,34,2025-07-30,46,114,City,C02
199844,102,38,2025-07-30,101,22,City,C02
199845,102,13,2025-07-30,124,90,City,C02
199846,102,26,2025-07-30,101,147,City,C02
199847,103,43,2025-07-30,101,124,City,C03
199848,103,52,2025-07-30,101,101,City,C03
199849,103,33,2025-07-30,169,79,City,C03
199850,103,31,2025-07-30,124,147,City,C03
199851,103,46,2025-07-30,181,90,City,C03
199852,103,6,2025-07-30,90,136,City,C03
199853,103,26,2025-07-30,124,90,City,C03
199854,103,55,2025-07-30,114,114,City,C03
199855,103,9,2025-07-30,114,181,City,C03
199856,103,51,2025-07-30,79,101,City,C03
199857,103,39,2025-07-30,124,90,City,C03
199858,103,19,2025-07-30,192,101,City,C03
199859,103,49,2025-07-30,181,68,City,C03
199860,103,23,2025-07-30,158,158,City,C03
199861,103,47,2025-07-30,114,114,City,C03
199862,104,57,2025-07-30,137,86,Express,X11
199863,104,13,2025-07-30,99,86,Express,X11
199864,104,22,2025-07-30,161,173,Express,X11
199865,104,18,2025-07-30,197,186,Express,X11
199866,104,17,2025-07-30,223,137,Express,X11
199867,104,5,2025-07-30,99,111,Express,X11
199868,104,20,2025-07-30,235,223,Express,X11
199869,104,42,2025-07-30,148,211,Express,X11
199870,104,7,2025-07-30,148,124,Express,X11
199871,104,52,2025-07-30,211,148,Express,X11
199872,104,2,2025-07-30,137,186,Express,X11
199873,105,28,2025-07-30,148,124,Express,X28
199874,105,27,2025-07-30,223,111,Express,X28
199875,105,11,2025-07-30,197,161,Express,X28
199876,105,38,2025-07-30,148,148,Express,X28
199877,105,24,2025-07-30,173,124,Express,X28
199878,105,8,2025-07-30,173,148,Express,X28
199879,105,17,2025-07-30,161,124,Express,X28
199880,105,16,2025-07-30,161,211,Express,X28
199881,105,5,2025-07-30,248,124,Express,X28
199882,105,23,2025-07-30,124,137,Express,X28
199883,105,51,2025-07-30,173,137,Express,X28
199884,106,28,2025-07-30,107,39,Feeder,F12
199885,106,4,2025-07-30,136,117,Feeder,F12
199886,106,1,2025-07-30,10,98,Feeder,F12
199887,106,27,2025-07-30,98,58,Feeder,F12
199888,106,41,2025-07-30,87,68,Feeder,F12
199889,106,32,2025-07-30,78,107,Feeder,F12
199890,106,21,2025-07-30,58,39,Feeder,F12
199891,106,34,2025-07-30,78,29,Feeder,F12
199892,106,37,2025-07-30,39,49,Feeder,F12
199893,106,55,2025-07-30,98,39,Feeder,F12
199894,106,6,2025-07-30,58,49,Feeder,F12
199895,106,52,2025-07-30,29,39,Feeder,F12
199896,106,20,2025-07-30,87,29,Feeder,F12
199897,107,13,2025-07-30,46,64,Feeder,F18
199898,107,57,2025-07-30,74,27,Feeder,F18
199899,107,22,2025-07-30,37,64,Feeder,F18
199900,107,34,2025-07-30,74,64,Feeder,F18
199901,107,41,2025-07-30,27,18,Feeder,F18
199902,107,46,2025-07-30,74,64,Feeder,F18
199903,107,21,2025-07-30,74,82,Feeder,F18
