Ridership_ID,Route_ID,Stop_ID,Date,Boarding_Count,Alighting_Count,Route_Type,Route_Code
211637,103,51,2025-10-15,90,135,City,C03
211638,103,39,2025-10-15,147,135,City,C03
211639,103,19,2025-10-15,124,90,City,C03
211640,103,49,2025-10-15,101,113,City,C03
211641,103,23,2025-10-15,124,147,City,C03
211642,103,47,2025-10-15,101,113,City,C03
211643,104,57,2025-10-15,131,226,Express,X11
211644,104,13,2025-10-15,83,155,Express,X11
211645,104,22,2025-10-15,179,60,Express,X11
211646,104,18,2025-10-15,131,249,Express,X11
211647,104,17,2025-10-15,143,72,Express,X11
211648,104,5,2025-10-15,155,249,Express,X11
211649,104,20,2025-10-15,155,190,Express,X11
211650,104,42,2025-10-15,131,72,Express,X11
211651,104,7,2025-10-15,179,107,Express,X11
211652,104,52,2025-10-15,214,72,Express,X11
211653,104,2,2025-10-15,155,226,Express,X11
211654,105,28,2025-10-15,143,167,Express,X28
211655,105,27,2025-10-15,238,238,Express,X28
211656,105,11,2025-10-15,214,190,Express,X28
211657,105,38,2025-10-15,179,119,Express,X28
211658,105,24,2025-10-15,119,190,Express,X28
211659,105,8,2025-10-15,190,107,Express,X28
211660,105,17,2025-10-15,167,131,Express,X28
211661,105,16,2025-10-15,155,107,Express,X28
211662,105,5,2025-10-15,119,119,Express,X28
211663,105,23,2025-10-15,179,119,Express,X28
211664,105,51,2025-10-15,119,155,Express,X28
211665,106,28,2025-10-15,30,92,Feeder,F12
211666,106,4,2025-10-15,92,62,Feeder,F12
211667,106,1,2025-10-15,72,51,Feeder,F12
211668,106,27,2025-10-15,62,72,Feeder,F12
211669,106,41,2025-10-15,72,42,Feeder,F12
211670,106,32,2025-10-15,134,103,Feeder,F12
211671,106,21,2025-10-15,30,82,Feeder,F12
211672,106,34,2025-10-15,134,72,Feeder,F12
211673,106,37,2025-10-15,103,72,Feeder,F12
211674,106,55,2025-10-15,62,72,Feeder,F12
211675,106,6,2025-10-15,62,62,Feeder,F12
211676,106,52,2025-10-15,20,72,Feeder,F12
211677,106,20,2025-10-15,82,92,Feeder,F12
211678,107,13,2025-10-15,80,70,Feeder,F18
211679,107,57,2025-10-15,60,29,Feeder,F18
211680,107,22,2025-10-15,40,110,Feeder,F18
211681,107,34,2025-10-15,40,50,Feeder,F18
211682,107,41,2025-10-15,80,70,Feeder,F18
211683,107,46,2025-10-15,50,80,Feeder,F18
211684,107,21,2025-10-15,40,100,Feeder,F18
211685,107,16,2025-10-15,50,60,Feeder,F18
211686,107,30,2025-10-15,80,70,Feeder,F18
211687,107,4,2025-10-15,89,100,Feeder,F18
211688,107,12,2025-10-15,129,70,Feeder,F18
211689,107,29,2025-10-15,80,129,Feeder,F18
211690,107,1,2025-10-15,80,80,Feeder,F18
211691,107,55,2025-10-15,70,80,Feeder,F18
211692,107,7,2025-10-15,60,50,Feeder,F18
211693,108,15,2025-10-15,114,92,Feeder,F25
211694,108,13,2025-10-15,30,123,Feeder,F25
211695,108,30,2025-10-15,62,92,Feeder,F25
211696,108,57,2025-10-15,114,123,Feeder,F25
211697,108,21,2025-10-15,103,82,Feeder,F25
211698,108,41,2025-10-15,62,51,Feeder,F25
211699,108,6,2025-10-15,62,30,Feeder,F25
211700,108,44,2025-10-15,72,114,Feeder,F25
211701,108,20,2025-10-15,51,103,Feeder,F25
211702,108,45,2025-10-15,72,72,Feeder,F25
211703,108,46,2025-10-15,82,72,Feeder,F25
211704,108,3,2025-10-15,164,20,Feeder,F25
211705,108,47,2025-10-15,103,62,Feeder,F25
211706,108,8,2025-10-15,51,92,Feeder,F25
211707,109,48,2025-10-15,44,97,Intercity,E16
211708,109,55,2025-10-15,109,54,Intercity,E16
211709,109,39,2025-10-15,21,130,Intercity,E16
211710,109,8,2025-10-15,119,65,Intercity,E16
211711,109,32,2025-10-15,65,119,Intercity,E16
211712,109,5,2025-10-15,109,86,Intercity,E16
211713,109,17,2025-10-15,44,44,Intercity,E16
211714,109,26,2025-10-15,97,76,Intercity,E16
211715,109,21,2025-10-15,130,65,Intercity,E16
211716,109,12,2025-10-15,109,109,Intercity,E16
211717,109,20,2025-10-15,173,119,Intercity,E16
211718,110,39,2025-10-15,86,97,Intercity,E22
211719,110,37,2025-10-15,65,141,Intercity,E22
211720,110,40,2025-10-15,119,44,Intercity,E22
211721,110,59,2025-10-15,54,65,Intercity,E22
211722,110,21,2025-10-15,54,54,Intercity,E22
211723,110,41,2025-10-15,54,44,Intercity,E22
211724,110,8,2025-10-15,97,109,Intercity,E22
211725,110,4,2025-10-15,162,32,Intercity,E22
211726,110,6,2025-10-15,54,76,Intercity,E22
211727,110,48,2025-10-15,54,76,Intercity,E22
211728,110,30,2025-10-15,97,65,Intercity,E22
211729,110,19,2025-10-15,97,109,Intercity,E22
211730,110,47,2025-10-15,97,54,Intercity,E22
211731,111,33,2025-10-15,180,90,City,C04
211732,111,16,2025-10-15,124,169,City,C04
211733,111,31,2025-10-15,113,101,City,C04
211734,111,52,2025-10-15,180,169,City,C04
211735,111,56,2025-10-15,157,157,City,C04
211736,111,35,2025-10-15,135,147,City,C04
211737,111,5,2025-10-15,90,90,City,C04
211738,111,25,2025-10-15,225,147,City,C04
211739,111,58,2025-10-15,101,124,City,C04
211740,111,41,2025-10-15,147,135,City,C04
211741,111,29,2025-10-15,147,90,City,C04
211742,111,54,2025-10-15,124,124,City,C04
211743,112,4,2025-10-15,143,179,Express,X66
211744,112,1,2025-10-15,155,179,Express,X66
211745,112,29,2025-10-15,167,155,Express,X66
211746,112,45,2025-10-15,190,107,Express,X66
211747,112,35,2025-10-15,83,155,Express,X66
211748,112,15,2025-10-15,72,155,Express,X66
211749,112,59,2025-10-15,249,155,Express,X66
211750,112,33,2025-10-15,167,214,Express,X66
211751,112,25,2025-10-15,143,143,Express,X66
211752,112,56,2025-10-15,131,131,Express,X66
211753,101,16,2025-10-16,124,124,City,C01
211754,101,43,2025-10-16,56,135,City,C01
211755,101,52,2025-10-16,101,147,City,C01
211756,101,33,2025-10-16,147,46,City,C01
211757,101,20,2025-10-16,124,101,City,C01
211758,101,7,2025-10-16,90,101,City,C01
211759,101,6,2025-10-16,90,113,City,C01
211760,101,50,2025-10-16,113,79,City,C01
211761,101,18,2025-10-16,90,169,City,C01
211762,101,58,2025-10-16,113,124,City,C01
211763,101,23,2025-10-16,147,124,City,C01
211764,101,8,2025-10-16,135,169,City,C01
211765,101,59,2025-10-16,135,90,City,C01
211766,101,9,2025-10-16,113,101,City,C01
211767,101,46,2025-10-16,113,113,City,C01
211768,102,2,2025-10-16,113,79,City,C02
211769,102,24,2025-10-16,180,135,City,C02
211770,102,18,2025-10-16,169,135,City,C02
211771,102,10,2025-10-16,101,56,City,C02
211772,102,20,2025-10-16,203,147,City,C02
211773,102,32,2025-10-16,203,113,City,C02
211774,102,7,2025-10-16,135,79,City,C02
211775,102,50,2025-10-16,213,147,City,C02
211776,102,40,2025-10-16,147,169,City,C02
211777,102,34,2025-10-16,124,124,City,C02
211778,102,38,2025-10-16,79,213,City,C02
211779,102,13,2025-10-16,101,113,City,C02
211780,102,26,2025-10-16,113,113,City,C02
211781,103,43,2025-10-16,68,124,City,C03
211782,103,52,2025-10-16,68,68,City,C03
211783,103,33,2025-10-16,68,147,City,C03
211784,103,31,2025-10-16,147,147,City,C03
211785,103,46,2025-10-16,101,135,City,C03
211786,103,6,2025-10-16,124,113,City,C03
211787,103,26,2025-10-16,90,79,City,C03
211788,103,55,2025-10-16,90,247,City,C03
211789,103,9,2025-10-16,113,113,City,C03
211790,103,51,2025-10-16,113,169,City,C03
211791,103,39,2025-10-16,169,169,City,C03
211792,103,19,2025-10-16,68,113,City,C03
211793,103,49,2025-10-16,79,101,City,C03
211794,103,23,2025-10-16,169,68,City,C03
211795,103,47,2025-10-16,147,124,City,C03
211796,104,57,2025-10-16,226,119,Express,X11
211797,104,13,2025-10-16,143,179,Express,X11
211798,104,22,2025-10-16,131,190,Express,X11
211799,104,18,2025-10-16,131,119,Express,X11
211800,104,17,2025-10-16,238,214,Express,X11
211801,104,5,2025-10-16,49,214,Express,X11
211802,104,20,2025-10-16,143,155,Express,X11
211803,104,42,2025-10-16,238,167,Express,X11
211804,104,7,2025-10-16,155,107,Express,X11
211805,104,52,2025-10-16,155,72,Express,X11
211806,104,2,2025-10-16,143,190,Express,X11
211807,105,28,2025-10-16,190,131,Express,X28
211808,105,27,2025-10-16,131,95,Express,X28
211809,105,11,2025-10-16,179,107,Express,X28
211810,105,38,2025-10-16,95,95,Express,X28
211811,105,24,2025-10-16,143,95,Express,X28
211812,105,8,2025-10-16,119,167,Express,X28
211813,105,17,2025-10-16,95,179,Express,X28
211814,105,16,2025-10-16,131,119,Express,X28
211815,105,5,2025-10-16,275,155,Express,X28
211816,105,23,2025-10-16,190,155,Express,X28
211817,105,51,2025-10-16,262,155,Express,X28
211818,106,28,2025-10-16,51,123,Feeder,F12
211819,106,4,2025-10-16,72,62,Feeder,F12
211820,106,1,2025-10-16,144,92,Feeder,F12
211821,106,27,2025-10-16,82,42,Feeder,F12
211822,106,41,2025-10-16,42,82,Feeder,F12
211823,106,32,2025-10-16,103,62,Feeder,F12
211824,106,21,2025-10-16,42,30,Feeder,F12
211825,106,34,2025-10-16,72,62,Feeder,F12
211826,106,37,2025-10-16,114,103,Feeder,F12
211827,106,55,2025-10-16,114,72,Feeder,F12
211828,106,6,2025-10-16,103,20,Feeder,F12
211829,106,52,2025-10-16,72,103,Feeder,F12
211830,106,20,2025-10-16,42,72,Feeder,F12
211831,107,13,2025-10-16,40,119,Feeder,F18
211832,107,57,2025-10-16,80,70,Feeder,F18
211833,107,22,2025-10-16,80,70,Feeder,F18
211834,107,34,2025-10-16,89,40,Feeder,F18
211835,107,41,2025-10-16,89,70,Feeder,F18
211836,107,46,2025-10-16,80,29,Feeder,F18
211837,107,21,2025-10-16,40,50,Feeder,F18
211838,107,16,2025-10-16,50,40,Feeder,F18
211839,107,30,2025-10-16,19,70,Feeder,F18
211840,107,4,2025-10-16,50,70,Feeder,F18
211841,107,12,2025-10-16,80,70,Feeder,F18
211842,107,29,2025-10-16,70,80,Feeder,F18
211843,107,1,2025-10-16,40,50,Feeder,F18
211844,107,55,2025-10-16,60,60,Feeder,F18
211845,107,7,2025-10-16,70,29,Feeder,F18
211846,108,15,2025-10-16,103,51,Feeder,F25
211847,108,13,2025-10-16,72,134,Feeder,F25
211848,108,30,2025-10-16,51,82,Feeder,F25
211849,108,57,2025-10-16,62,92,Feeder,F25
211850,108,21,2025-10-16,42,92,Feeder,F25
211851,108,41,2025-10-16,30,123,Feeder,F25
211852,108,6,2025-10-16,62,10,Feeder,F25
211853,108,44,2025-10-16,42,72,Feeder,F25
211854,108,20,2025-10-16,62,62,Feeder,F25
211855,108,45,2025-10-16,82,42,Feeder,F25
211856,108,46,2025-10-16,62,62,Feeder,F25
211857,108,3,2025-10-16,123,20,Feeder,F25
211858,108,47,2025-10-16,62,92,Feeder,F25
211859,108,8,2025-10-16,82,62,Feeder,F25
211860,109,48,2025-10-16,109,32,Intercity,E16
211861,109,55,2025-10-16,119,97,Intercity,E16
211862,109,39,2025-10-16,97,76,Intercity,E16
211863,109,8,2025-10-16,65,86,Intercity,E16
211864,109,32,2025-10-16,76,65,Intercity,E16
211865,109,5,2025-10-16,97,97,Intercity,E16
211866,109,17,2025-10-16,44,65,Intercity,E16
211867,109,26,2025-10-16,130,97,Intercity,E16
211868,109,21,2025-10-16,44,54,Intercity,E16
211869,109,12,2025-10-16,65,109,Intercity,E16
211870,109,20,2025-10-16,65,76,Intercity,E16
211871,110,39,2025-10-16,130,97,Intercity,E22
211872,110,37,2025-10-16,76,86,Intercity,E22
211873,110,40,2025-10-16,76,86,Intercity,E22
211874,110,59,2025-10-16,21,65,Intercity,E22
211875,110,21,2025-10-16,141,86,Intercity,E22
211876,110,41,2025-10-16,86,119,Intercity,E22
211877,110,8,2025-10-16,76,54,Intercity,E22
211878,110,4,2025-10-16,130,86,Intercity,E22
211879,110,6,2025-10-16,76,86,Intercity,E22
211880,110,48,2025-10-16,54,65,Intercity,E22
211881,110,30,2025-10-16,109,65,Intercity,E22
211882,110,19,2025-10-16,54,65,Intercity,E22
211883,110,47,2025-10-16,65,130,Intercity,E22
211884,111,33,2025-10-16,157,147,City,C04
211885,111,16,2025-10-16,79,113,City,C04
211886,111,31,2025-10-16,90,124,City,C04
211887,111,52,2025-10-16,113,113,City,C04
211888,111,56,2025-10-16,157,213,City,C04
211889,111,35,2025-10-16,90,79,City,C04
211890,111,5,2025-10-16,90,135,City,C04
211891,111,25,2025-10-16,147,124,City,C04
211892,111,58,2025-10-16,113,135,City,C04
211893,111,41,2025-10-16,147,225,City,C04
211894,111,29,2025-10-16,113,56,City,C04
211895,111,54,2025-10-16,157,180,City,C04
211896,112,4,2025-10-16,143,143,Express,X66
211897,112,1,2025-10-16,143,179,Express,X66
211898,112,29,2025-10-16,214,131,Express,X66
211899,112,45,2025-10-16,119,167,Express,X66
211900,112,35,2025-10-16,131,107,Express,X66
211901,112,15,2025-10-16,143,155,Express,X66
211902,112,59,2025-10-16,95,131,Express,X66
211903,112,33,2025-10-16,155,179,Express,X66
211904,112,25,2025-10-16,155,214,Express,X66
211905,112,56,2025-10-16,143,131,Express,X66
211906,101,16,2025-10-17,113,90,City,C01
211907,101,43,2025-10-17,113,68,City,C01
211908,101,52,2025-10-17,135,113,City,C01
211909,101,33,2025-10-17,113,124,City,C01
211910,101,20,2025-10-17,157,79,City,C01
211911,101,7,2025-10-17,113,113,City,C01
211912,101,6,2025-10-17,101,180,City,C01
211913,101,50,2025-10-17,157,157,City,C01
211914,101,18,2025-10-17,124,90,City,C01
211915,101,58,2025-10-17,135,68,City,C01
211916,101,23,2025-10-17,157,113,City,C01
211917,101,8,2025-10-17,135,90,City,C01
211918,101,59,2025-10-17,147,101,City,C01
211919,101,9,2025-10-17,90,203,City,C01
211920,101,46,2025-10-17,180,101,City,C01
211921,102,2,2025-10-17,113,90,City,C02
211922,102,24,2025-10-17,203,101,City,C02
211923,102,18,2025-10-17,135,124,City,C02
211924,102,10,2025-10-17,79,79,City,C02
211925,102,20,2025-10-17,101,124,City,C02
211926,102,32,2025-10-17,135,113,City,C02
211927,102,7,2025-10-17,90,124,City,C02
211928,102,50,2025-10-17,225,113,City,C02
211929,102,40,2025-10-17,113,157,City,C02
211930,102,34,2025-10-17,124,157,City,C02
211931,102,38,2025-10-17,101,203,City,C02
211932,102,13,2025-10-17,135,135,City,C02
211933,102,26,2025-10-17,147,169,City,C02
211934,103,43,2025-10-17,90,79,City,C03
211935,103,52,2025-10-17,124,147,City,C03
211936,103,33,2025-10-17,135,101,City,C03
211937,103,31,2025-10-17,124,113,City,C03
211938,103,46,2025-10-17,135,225,City,C03
211939,103,6,2025-10-17,147,79,City,C03
211940,103,26,2025-10-17,157,135,City,C03
211941,103,55,2025-10-17,225,113,City,C03
211942,103,9,2025-10-17,113,113,City,C03
211943,103,51,2025-10-17,147,33,City,C03
211944,103,39,2025-10-17,157,113,City,C03
211945,103,19,2025-10-17,203,90,City,C03
211946,103,49,2025-10-17,68,169,City,C03
211947,103,23,2025-10-17,101,203,City,C03
211948,103,47,2025-10-17,135,213,City,C03
211949,104,57,2025-10-17,143,131,Express,X11
211950,104,13,2025-10-17,226,107,Express,X11
211951,104,22,2025-10-17,119,83,Express,X11
211952,104,18,2025-10-17,190,190,Express,X11
211953,104,17,2025-10-17,190,119,Express,X11
211954,104,5,2025-10-17,214,119,Express,X11
211955,104,20,2025-10-17,95,143,Express,X11
211956,104,42,2025-10-17,155,119,Express,X11
211957,104,7,2025-10-17,107,226,Express,X11
211958,104,52,2025-10-17,131,167,Express,X11
211959,104,2,2025-10-17,155,214,Express,X11
211960,105,28,2025-10-17,155,167,Express,X28
211961,105,27,2025-10-17,262,131,Express,X28
211962,105,11,2025-10-17,190,167,Express,X28
211963,105,38,2025-10-17,119,131,Express,X28
211964,105,24,2025-10-17,214,72,Express,X28
211965,105,8,2025-10-17,143,143,Express,X28
211966,105,17,2025-10-17,167,286,Express,X28
211967,105,16,2025-10-17,60,131,Express,X28
211968,105,5,2025-10-17,167,143,Express,X28
211969,105,23,2025-10-17,167,107,Express,X28
211970,105,51,2025-10-17,275,143,Express,X28
211971,106,28,2025-10-17,92,114,Feeder,F12
211972,106,4,2025-10-17,144,92,Feeder,F12
211973,106,1,2025-10-17,51,72,Feeder,F12
211974,106,27,2025-10-17,51,82,Feeder,F12
211975,106,41,2025-10-17,92,92,Feeder,F12
211976,106,32,2025-10-17,72,51,Feeder,F12
211977,106,21,2025-10-17,82,92,Feeder,F12
211978,106,34,2025-10-17,103,30,Feeder,F12
211979,106,37,2025-10-17,134,82,Feeder,F12
211980,106,55,2025-10-17,123,82,Feeder,F12
211981,106,6,2025-10-17,62,72,Feeder,F12
211982,106,52,2025-10-17,62,82,Feeder,F12
211983,106,20,2025-10-17,42,82,Feeder,F12
211984,107,13,2025-10-17,70,80,Feeder,F18
211985,107,57,2025-10-17,70,70,Feeder,F18
211986,107,22,2025-10-17,70,50,Feeder,F18
211987,107,34,2025-10-17,100,50,Feeder,F18
211988,107,41,2025-10-17,80,60,Feeder,F18
211989,107,46,2025-10-17,50,40,Feeder,F18
211990,107,21,2025-10-17,119,119,Feeder,F18
211991,107,16,2025-10-17,89,100,Feeder,F18
211992,107,30,2025-10-17,89,100,Feeder,F18
211993,107,4,2025-10-17,110,70,Feeder,F18
211994,107,12,2025-10-17,70,110,Feeder,F18
211995,107,29,2025-10-17,50,89,Feeder,F18
211996,107,1,2025-10-17,129,60,Feeder,F18
211997,107,55,2025-10-17,60,100,Feeder,F18
211998,107,7,2025-10-17,70,100,Feeder,F18
211999,108,15,2025-10-17,62,51,Feeder,F25
212000,108,13,2025-10-17,62,103,Feeder,F25
212001,108,30,2025-10-17,82,82,Feeder,F25
212002,108,57,2025-10-17,114,92,Feeder,F25
212003,108,21,2025-10-17,82,51,Feeder,F25
212004,108,41,2025-10-17,62,144,Feeder,F25
212005,108,6,2025-10-17,62,51,Feeder,F25
212006,108,44,2025-10-17,92,82,Feeder,F25
212007,108,20,2025-10-17,72,82,Feeder,F25
212008,108,45,2025-10-17,62,114,Feeder,F25
212009,108,46,2025-10-17,82,20,Feeder,F25
212010,108,3,2025-10-17,82,92,Feeder,F25
212011,108,47,2025-10-17,103,72,Feeder,F25
212012,108,8,2025-10-17,72,92,Feeder,F25
212013,109,48,2025-10-17,65,119,Intercity,E16
212014,109,55,2025-10-17,86,141,Intercity,E16
212015,109,39,2025-10-17,44,65,Intercity,E16
212016,109,8,2025-10-17,109,86,Intercity,E16
212017,109,32,2025-10-17,54,97,Intercity,E16
212018,109,5,2025-10-17,109,97,Intercity,E16
212019,109,17,2025-10-17,54,86,Intercity,E16
212020,109,26,2025-10-17,119,86,Intercity,E16
212021,109,21,2025-10-17,65,32,Intercity,E16
212022,109,12,2025-10-17,97,119,Intercity,E16
212023,109,20,2025-10-17,86,76,Intercity,E16
212024,110,39,2025-10-17,86,44,Intercity,E22
212025,110,37,2025-10-17,119,97,Intercity,E22
212026,110,40,2025-10-17,151,76,Intercity,E22
212027,110,59,2025-10-17,141,130,Intercity,E22
212028,110,21,2025-10-17,86,86,Intercity,E22
212029,110,41,2025-10-17,86,65,Intercity,E22
212030,110,8,2025-10-17,119,76,Intercity,E22
212031,110,4,2025-10-17,109,76,Intercity,E22
212032,110,6,2025-10-17,65,97,Intercity,E22
212033,110,48,2025-10-17,65,54,Intercity,E22
212034,110,30,2025-10-17,109,141,Intercity,E22
212035,110,19,2025-10-17,86,44,Intercity,E22
212036,110,47,2025-10-17,76,54,Intercity,E22
212037,111,33,2025-10-17,180,79,City,C04
212038,111,16,2025-10-17,68,135,City,C04
212039,111,31,2025-10-17,169,124,City,C04
212040,111,52,2025-10-17,113,113,City,C04
212041,111,56,2025-10-17,124,79,City,C04
212042,111,35,2025-10-17,68,157,City,C04
212043,111,5,2025-10-17,124,147,City,C04
212044,111,25,2025-10-17,135,157,City,C04
212045,111,58,2025-10-17,68,56,City,C04
212046,111,41,2025-10-17,169,113,City,C04
212047,111,29,2025-10-17,169,113,City,C04
212048,111,54,2025-10-17,124,113,City,C04
212049,112,4,2025-10-17,107,155,Express,X66
212050,112,1,2025-10-17,179,155,Express,X66
212051,112,29,2025-10-17,238,190,Express,X66
212052,112,45,2025-10-17,167,131,Express,X66
212053,112,35,2025-10-17,143,131,Express,X66
212054,112,15,2025-10-17,119,72,Express,X66
212055,112,59,2025-10-17,143,214,Express,X66
212056,112,33,2025-10-17,190,72,Express,X66
212057,112,25,2025-10-17,190,119,Express,X66
212058,112,56,2025-10-17,190,119,Express,X66
212059,101,16,2025-10-18,147,147,City,C01
212060,101,43,2025-10-18,90,101,City,C01
212061,101,52,2025-10-18,225,169,City,C01
212062,101,33,2025-10-18,225,113,City,C01
212063,101,20,2025-10-18,68,135,City,C01
212064,101,7,2025-10-18,79,124,City,C01
212065,101,6,2025-10-18,90,101,City,C01
212066,101,50,2025-10-18,169,68,City,C01
212067,101,18,2025-10-18,124,101,City,C01
212068,101,58,2025-10-18,33,90,City,C01
212069,101,23,2025-10-18,147,68,City,C01
212070,101,8,2025-10-18,90,79,City,C01
212071,101,59,2025-10-18,180,79,City,C01
212072,101,9,2025-10-18,135,135,City,C01
212073,101,46,2025-10-18,101,56,City,C01
212074,102,2,2025-10-18,124,56,City,C02
212075,102,24,2025-10-18,56,113,City,C02
212076,102,18,2025-10-18,135,68,City,C02
212077,102,10,2025-10-18,113,68,City,C02
212078,102,20,2025-10-18,135,79,City,C02
212079,102,32,2025-10-18,79,135,City,C02
212080,102,7,2025-10-18,101,90,City,C02
212081,102,50,2025-10-18,79,113,City,C02
212082,102,40,2025-10-18,147,90,City,C02
212083,102,34,2025-10-18,113,46,City,C02
212084,102,38,2025-10-18,101,68,City,C02
212085,102,13,2025-10-18,68,79,City,C02
212086,102,26,2025-10-18,124,113,City,C02
212087,103,43,2025-10-18,124,225,City,C03
212088,103,52,2025-10-18,113,169,City,C03
212089,103,33,2025-10-18,157,101,City,C03
212090,103,31,2025-10-18,203,124,City,C03
212091,103,46,2025-10-18,0,79,City,C03
212092,103,6,2025-10-18,46,79,City,C03
212093,103,26,2025-10-18,124,56,City,C03
212094,103,55,2025-10-18,101,68,City,C03
212095,103,9,2025-10-18,147,90,City,C03
212096,103,51,2025-10-18,101,101,City,C03
212097,103,39,2025-10-18,135,79,City,C03
212098,103,19,2025-10-18,113,113,City,C03
212099,103,49,2025-10-18,56,33,City,C03
212100,103,23,2025-10-18,90,46,City,C03
212101,103,47,2025-10-18,157,56,City,C03
212102,104,57,2025-10-18,119,143,Express,X11
212103,104,13,2025-10-18,107,83,Express,X11
212104,104,22,2025-10-18,72,72,Express,X11
212105,104,18,2025-10-18,214,83,Express,X11
212106,104,17,2025-10-18,155,107,Express,X11
212107,104,5,2025-10-18,107,107,Express,X11
212108,104,20,2025-10-18,107,131,Express,X11
212109,104,42,2025-10-18,83,155,Express,X11
212110,104,7,2025-10-18,23,155,Express,X11
212111,104,52,2025-10-18,119,131,Express,X11
212112,104,2,2025-10-18,143,95,Express,X11
212113,105,28,2025-10-18,131,83,Express,X28
212114,105,27,2025-10-18,49,167,Express,X28
212115,105,11,2025-10-18,143,155,Express,X28
212116,105,38,2025-10-18,49,190,Express,X28
212117,105,24,2025-10-18,35,143,Express,X28
212118,105,8,2025-10-18,143,60,Express,X28
212119,105,17,2025-10-18,119,119,Express,X28
212120,105,16,2025-10-18,155,179,Express,X28
212121,105,5,2025-10-18,95,119,Express,X28
212122,105,23,2025-10-18,119,190,Express,X28
212123,105,51,2025-10-18,143,72,Express,X28
212124,106,28,2025-10-18,92,20,Feeder,F12
212125,106,4,2025-10-18,51,72,Feeder,F12
212126,106,1,2025-10-18,62,42,Feeder,F12
212127,106,27,2025-10-18,72,51,Feeder,F12
212128,106,41,2025-10-18,51,20,Feeder,F12
212129,106,32,2025-10-18,30,103,Feeder,F12
212130,106,21,2025-10-18,72,51,Feeder,F12
212131,106,34,2025-10-18,103,114,Feeder,F12
212132,106,37,2025-10-18,92,103,Feeder,F12
212133,106,55,2025-10-18,92,51,Feeder,F12
212134,106,6,2025-10-18,42,72,Feeder,F12
212135,106,52,2025-10-18,82,82,Feeder,F12
212136,106,20,2025-10-18,62,30,Feeder,F12
212137,107,13,2025-10-18,50,60,Feeder,F18
212138,107,57,2025-10-18,70,70,Feeder,F18
212139,107,22,2025-10-18,50,40,Feeder,F18
212140,107,34,2025-10-18,50,19,Feeder,F18
212141,107,41,2025-10-18,10,40,Feeder,F18
212142,107,46,2025-10-18,40,70,Feeder,F18
212143,107,21,2025-10-18,50,60,Feeder,F18
212144,107,16,2025-10-18,40,29,Feeder,F18
212145,107,30,2025-10-18,50,29,Feeder,F18
212146,107,4,2025-10-18,40,29,Feeder,F18
212147,107,12,2025-10-18,29,50,Feeder,F18
212148,107,29,2025-10-18,89,50,Feeder,F18
212149,107,1,2025-10-18,110,70,Feeder,F18
212150,107,55,2025-10-18,80,50,Feeder,F18
212151,107,7,2025-10-18,40,50,Feeder,F18
212152,108,15,2025-10-18,72,62,Feeder,F25
212153,108,13,2025-10-18,103,42,Feeder,F25
212154,108,30,2025-10-18,10,51,Feeder,F25
212155,108,57,2025-10-18,82,42,Feeder,F25
212156,108,21,2025-10-18,82,62,Feeder,F25
212157,108,41,2025-10-18,62,42,Feeder,F25
212158,108,6,2025-10-18,42,20,Feeder,F25
212159,108,44,2025-10-18,72,51,Feeder,F25
212160,108,20,2025-10-18,51,51,Feeder,F25
212161,108,45,2025-10-18,42,30,Feeder,F25
212162,108,46,2025-10-18,42,62,Feeder,F25
212163,108,3,2025-10-18,51,51,Feeder,F25
212164,108,47,2025-10-18,62,42,Feeder,F25
212165,108,8,2025-10-18,42,103,Feeder,F25
212166,109,48,2025-10-18,44,130,Intercity,E16
212167,109,55,2025-10-18,54,54,Intercity,E16
212168,109,39,2025-10-18,44,86,Intercity,E16
212169,109,8,2025-10-18,65,32,Intercity,E16
212170,109,32,2025-10-18,76,119,Intercity,E16
212171,109,5,2025-10-18,76,11,Intercity,E16
212172,109,17,2025-10-18,97,97,Intercity,E16
212173,109,26,2025-10-18,54,54,Intercity,E16
212174,109,21,2025-10-18,32,76,Intercity,E16
212175,109,12,2025-10-18,97,76,Intercity,E16
212176,109,20,2025-10-18,32,32,Intercity,E16
212177,110,39,2025-10-18,44,97,Intercity,E22
212178,110,37,2025-10-18,65,97,Intercity,E22
212179,110,40,2025-10-18,54,109,Intercity,E22
212180,110,59,2025-10-18,32,97,Intercity,E22
212181,110,21,2025-10-18,65,32,Intercity,E22
212182,110,41,2025-10-18,44,21,Intercity,E22
212183,110,8,2025-10-18,65,54,Intercity,E22
212184,110,4,2025-10-18,109,97,Intercity,E22
212185,110,6,2025-10-18,21,54,Intercity,E22
212186,110,48,2025-10-18,76,76,Intercity,E22
212187,110,30,2025-10-18,54,54,Intercity,E22
212188,110,19,2025-10-18,86,119,Intercity,E22
212189,110,47,2025-10-18,97,11,Intercity,E22
212190,111,33,2025-10-18,79,101,City,C04
212191,111,16,2025-10-18,90,113,City,C04
212192,111,31,2025-10-18,271,147,City,C04
212193,111,52,2025-10-18,90,169,City,C04
212194,111,56,2025-10-18,113,113,City,C04
212195,111,35,2025-10-18,124,113,City,C04
212196,111,5,2025-10-18,90,79,City,C04
212197,111,25,2025-10-18,113,68,City,C04
212198,111,58,2025-10-18,79,113,City,C04
212199,111,41,2025-10-18,101,90,City,C04
212200,111,29,2025-10-18,79,147,City,C04
212201,111,54,2025-10-18,68,113,City,C04
212202,112,4,2025-10-18,131,72,Express,X66
